timestamp,ratemid
41183.04683,1.282355
41183.04683,1.282345
41183.04685,1.282355
41183.04685,1.282335
41183.04685,1.282355
41183.04686,1.282345
41183.04687,1.282355
41183.04688,1.282345
41183.04689,1.282355
41183.04691,1.282365
41183.04693,1.282385
41183.04693,1.282375
41183.04693,1.282405
41183.04694,1.282415
41183.04694,1.282465
41183.04695,1.282445
41183.04695,1.282405
41183.04697,1.282455
41183.04698,1.282465
41183.04702,1.282445
41183.04703,1.282455
41183.04705,1.282435
41183.04716,1.282375
41183.04716,1.282335
41183.04717,1.282315
41183.04718,1.282305
41183.04718,1.282295
41183.04722,1.282325
41183.04722,1.282305
41183.04723,1.282315
41183.04724,1.282305
41183.04725,1.282345
41183.04741,1.282365
41183.04741,1.282405
41183.04742,1.282385
41183.04743,1.282395
41183.04743,1.282445
41183.04744,1.282425
41183.04745,1.282395
41183.04745,1.282345
41183.04746,1.282335
41183.04746,1.282345
41183.04747,1.282325
41183.04747,1.282315
41183.04748,1.282245
41183.04767,1.282255
41183.04767,1.282245
41183.04773,1.282255
41183.04773,1.282265
41183.04773,1.282275
41183.04774,1.282295
41183.04774,1.282305
41183.04775,1.282315
41183.04776,1.282305
41183.04791,1.282275
41183.048,1.282285
41183.048,1.282295
41183.04824,1.282305
41183.04825,1.282295
41183.04831,1.282285
41183.04832,1.282295
41183.04832,1.282305
41183.04833,1.282295
41183.04835,1.282305
41183.04836,1.282295
41183.04843,1.282315
41183.04843,1.282355
41183.04843,1.282365
41183.04844,1.282375
41183.04846,1.282365
41183.04865,1.282375
41183.04876,1.282385
41183.04888,1.282375
41183.04892,1.282435
41183.04892,1.282445
41183.04893,1.282475
41183.04902,1.282505
41183.0491,1.282515
41183.04919,1.282505
41183.04919,1.282515
41183.04922,1.282505
41183.04923,1.282515
41183.04924,1.282495
41183.04925,1.282515
41183.04925,1.282505
41183.04926,1.282515
41183.04933,1.282505
41183.04933,1.282515
41183.04934,1.282505
41183.04935,1.282495
41183.04935,1.282505
41183.04939,1.282495
41183.0494,1.282505
41183.0494,1.282495
41183.04941,1.282505
41183.04944,1.282525
41183.04946,1.282505
41183.04947,1.282525
41183.04948,1.282535
41183.04948,1.282525
41183.0495,1.282535
41183.0495,1.282545
41183.04952,1.282535
41183.04961,1.282505
41183.04962,1.282515
41183.0497,1.282505
41183.0497,1.282515
41183.04975,1.282505
41183.04976,1.282515
41183.04984,1.282525
41183.04993,1.282505
41183.04995,1.282495
41183.04995,1.282505
41183.04996,1.282495
41183.04998,1.282505
41183.04999,1.282495
41183.05003,1.282505
41183.05004,1.282485
41183.05004,1.282505
41183.05005,1.282485
41183.05007,1.282495
41183.05007,1.282505
41183.05007,1.282495
41183.05009,1.282505
41183.05009,1.282495
41183.05036,1.282505
41183.05036,1.282495
41183.0504,1.282475
41183.05118,1.282455
41183.05119,1.282445
41183.0512,1.282485
41183.05121,1.282465
41183.05121,1.282475
41183.05126,1.282445
41183.05127,1.282465
41183.05128,1.282445
41183.05135,1.282455
41183.05136,1.282475
41183.05137,1.282445
41183.05148,1.282465
41183.05148,1.282455
41183.05151,1.282475
41183.05151,1.282445
41183.05153,1.282485
41183.05154,1.282465
41183.05172,1.282445
41183.05183,1.282475
41183.05183,1.282445
41183.05185,1.282435
41183.05186,1.282405
41183.05186,1.282375
41183.05187,1.282355
41183.05211,1.282385
41183.05211,1.282515
41183.05212,1.282665
41183.05212,1.282775
41183.05213,1.282785
41183.05213,1.282805
41183.05213,1.282815
41183.05214,1.282805
41183.05214,1.282815
41183.05215,1.282805
41183.05216,1.282815
41183.05216,1.282805
41183.05217,1.282815
41183.05217,1.282825
41183.05218,1.282865
41183.05218,1.282855
41183.05219,1.282895
41183.05219,1.282875
41183.05219,1.282835
41183.05223,1.282825
41183.05224,1.282845
41183.05225,1.282805
41183.05226,1.282745
41183.0523,1.282735
41183.0523,1.282715
41183.05231,1.282675
41183.05231,1.282665
41183.05232,1.282675
41183.05232,1.282705
41183.05233,1.282675
41183.05236,1.282725
41183.05244,1.282715
41183.05245,1.282705
41183.05246,1.282715
41183.05253,1.282705
41183.05254,1.282655
41183.05254,1.282675
41183.05261,1.282655
41183.05264,1.282665
41183.05264,1.282655
41183.05265,1.282675
41183.05274,1.282655
41183.05297,1.282665
41183.053,1.282685
41183.053,1.282715
41183.05301,1.282735
41183.05303,1.282755
41183.05303,1.282775
41183.05309,1.282755
41183.05313,1.282765
41183.05315,1.282755
41183.05322,1.282705
41183.05322,1.282685
41183.05322,1.282675
41183.05326,1.282685
41183.05326,1.282705
41183.05327,1.282695
41183.0533,1.282685
41183.05331,1.282675
41183.05336,1.282665
41183.05338,1.282655
41183.05342,1.282625
41183.05342,1.282595
41183.05343,1.282605
41183.05343,1.282575
41183.05345,1.282675
41183.05345,1.282615
41183.05346,1.282595
41183.05346,1.282565
41183.05347,1.282555
41183.05348,1.282565
41183.05348,1.282595
41183.05348,1.282625
41183.05349,1.282635
41183.05353,1.282615
41183.05354,1.282605
41183.05355,1.282595
41183.05355,1.282615
41183.05355,1.282635
41183.05356,1.282645
41183.0536,1.282635
41183.05361,1.282615
41183.05362,1.282625
41183.05365,1.282615
41183.05366,1.282625
41183.05369,1.282585
41183.0537,1.282605
41183.0537,1.282595
41183.05373,1.282605
41183.05374,1.282595
41183.05377,1.282625
41183.05377,1.282605
41183.05378,1.282595
41183.05378,1.282605
41183.05379,1.282615
41183.05384,1.282605
41183.05385,1.282585
41183.05386,1.282625
41183.05391,1.282605
41183.05391,1.282595
41183.05392,1.282605
41183.05392,1.282595
41183.05393,1.282605
41183.05395,1.282615
41183.05395,1.282605
41183.05396,1.282615
41183.05398,1.282605
41183.05399,1.282615
41183.0541,1.282635
41183.05415,1.282655
41183.05415,1.282685
41183.05416,1.282705
41183.05416,1.282715
41183.05417,1.282705
41183.05417,1.282715
41183.05418,1.282705
41183.0542,1.282695
41183.0542,1.282705
41183.05422,1.282695
41183.05423,1.282705
41183.05429,1.282695
41183.05429,1.282705
41183.05433,1.282645
41183.05433,1.282625
41183.05433,1.282615
41183.05434,1.282625
41183.05435,1.282615
41183.05435,1.282625
41183.05436,1.282635
41183.05439,1.282615
41183.05441,1.282605
41183.05441,1.282615
41183.05443,1.282605
41183.05443,1.282615
41183.05444,1.282625
41183.05446,1.282635
41183.05453,1.282615
41183.05453,1.282585
41183.05454,1.282605
41183.05454,1.282585
41183.05455,1.282605
41183.0546,1.282595
41183.0546,1.282605
41183.05465,1.282625
41183.05469,1.282605
41183.05469,1.282625
41183.05472,1.282595
41183.05472,1.282625
41183.05474,1.282595
41183.05475,1.282605
41183.05475,1.282595
41183.05476,1.282605
41183.05476,1.282595
41183.05484,1.282605
41183.05485,1.282595
41183.0549,1.282605
41183.05494,1.282635
41183.055,1.282605
41183.05502,1.282595
41183.05503,1.282625
41183.05505,1.282605
41183.05506,1.282625
41183.05513,1.282605
41183.05513,1.282625
41183.05514,1.282615
41183.05514,1.282605
41183.05515,1.282615
41183.05518,1.282605
41183.05519,1.282635
41183.0552,1.282625
41183.05521,1.282595
41183.05521,1.282615
41183.05525,1.282605
41183.05526,1.282615
41183.05527,1.282635
41183.05528,1.282615
41183.05532,1.282635
41183.05532,1.282625
41183.05533,1.282605
41183.05536,1.282595
41183.05537,1.282605
41183.05538,1.282635
41183.05539,1.282595
41183.05539,1.282605
41183.05543,1.282625
41183.05543,1.282605
41183.05546,1.282595
41183.05546,1.282605
41183.05546,1.282595
41183.05547,1.282605
41183.05548,1.282615
41183.05548,1.282605
41183.05548,1.282615
41183.0555,1.282605
41183.05551,1.282615
41183.05551,1.282605
41183.05552,1.282615
41183.05554,1.282595
41183.05555,1.282605
41183.05556,1.282625
41183.05565,1.282665
41183.0557,1.282685
41183.05571,1.282665
41183.05579,1.282685
41183.05579,1.282705
41183.0558,1.282715
41183.05581,1.282705
41183.05581,1.282715
41183.05583,1.282685
41183.05583,1.282645
41183.05584,1.282625
41183.05585,1.282645
41183.05585,1.282665
41183.05585,1.282685
41183.05601,1.282705
41183.05601,1.282685
41183.0561,1.282705
41183.0561,1.282785
41183.05611,1.282755
41183.05611,1.282735
41183.05614,1.282745
41183.05614,1.282765
41183.05615,1.282725
41183.05615,1.282735
41183.05616,1.282765
41183.05616,1.282805
41183.05617,1.282765
41183.05617,1.282745
41183.05618,1.282785
41183.05619,1.282805
41183.05619,1.282785
41183.0562,1.282805
41183.05622,1.282785
41183.05622,1.282775
41183.05636,1.282805
41183.05636,1.282795
41183.05637,1.282805
41183.05637,1.282795
41183.05647,1.282805
41183.05648,1.282795
41183.05651,1.282805
41183.05652,1.282795
41183.05652,1.282805
41183.05653,1.282795
41183.05653,1.282805
41183.05653,1.282795
41183.05654,1.282805
41183.05654,1.282795
41183.0566,1.282765
41183.0566,1.282775
41183.05675,1.282765
41183.05675,1.282755
41183.05675,1.282685
41183.05677,1.282675
41183.05724,1.282705
41183.05724,1.282725
41183.0573,1.282705
41183.05731,1.282685
41183.05731,1.282675
41183.05733,1.282715
41183.05733,1.282675
41183.05739,1.282705
41183.0574,1.282675
41183.05753,1.282725
41183.05753,1.282735
41183.05757,1.282805
41183.05757,1.282875
41183.05757,1.282835
41183.05758,1.282855
41183.05758,1.282865
41183.0576,1.282855
41183.05767,1.282845
41183.05768,1.282805
41183.05772,1.282815
41183.05773,1.282805
41183.05786,1.282835
41183.05787,1.282805
41183.05787,1.282815
41183.05791,1.282805
41183.05791,1.282815
41183.05794,1.282855
41183.05794,1.282895
41183.05794,1.282905
41183.05796,1.282895
41183.05797,1.282875
41183.05798,1.282885
41183.05798,1.282905
41183.05799,1.282885
41183.05799,1.282905
41183.05799,1.282875
41183.05805,1.282865
41183.05806,1.282875
41183.05807,1.282855
41183.05809,1.282875
41183.05809,1.282835
41183.05811,1.282845
41183.05812,1.282835
41183.0582,1.282815
41183.0582,1.282795
41183.05823,1.282815
41183.05825,1.282805
41183.05825,1.282815
41183.05827,1.282805
41183.05828,1.282815
41183.05828,1.282805
41183.05829,1.282815
41183.0583,1.282805
41183.0583,1.282815
41183.05831,1.282805
41183.05832,1.282815
41183.0584,1.282805
41183.0584,1.282815
41183.05841,1.282805
41183.05842,1.282815
41183.05846,1.282825
41183.05855,1.282835
41183.05857,1.282815
41183.05858,1.282805
41183.05858,1.282775
41183.05858,1.282755
41183.05859,1.282775
41183.05862,1.282755
41183.05862,1.282745
41183.05863,1.282705
41183.05863,1.282695
41183.05864,1.282715
41183.05864,1.282695
41183.05865,1.282705
41183.05867,1.282695
41183.05869,1.282705
41183.05869,1.282695
41183.05873,1.282715
41183.05877,1.282705
41183.05877,1.282715
41183.05878,1.282705
41183.05879,1.282715
41183.05881,1.282705
41183.05881,1.282715
41183.05881,1.282705
41183.05889,1.282715
41183.05898,1.282705
41183.05899,1.282715
41183.05907,1.282705
41183.05908,1.282695
41183.05912,1.282705
41183.05912,1.282715
41183.05913,1.282705
41183.05913,1.282715
41183.05917,1.282735
41183.0593,1.282715
41183.05951,1.282735
41183.05965,1.282705
41183.05967,1.282735
41183.05971,1.282755
41183.05976,1.282735
41183.05999,1.282725
41183.06,1.282705
41183.06001,1.282715
41183.06016,1.282705
41183.06023,1.282675
41183.06024,1.282665
41183.06025,1.282675
41183.06034,1.282695
41183.06034,1.282705
41183.06035,1.282695
41183.06036,1.282675
41183.0604,1.282715
41183.06041,1.282675
41183.0606,1.282695
41183.0606,1.282675
41183.06061,1.282705
41183.06061,1.282675
41183.06069,1.282695
41183.06085,1.282705
41183.06087,1.282695
41183.06112,1.282725
41183.06114,1.282715
41183.0612,1.282705
41183.0612,1.282715
41183.06134,1.282705
41183.06134,1.282715
41183.06147,1.282735
41183.06148,1.282705
41183.06148,1.282735
41183.0622,1.282715
41183.06224,1.282725
41183.06225,1.282715
41183.06243,1.282705
41183.06253,1.282715
41183.06255,1.282735
41183.06255,1.282725
41183.06257,1.282705
41183.06261,1.282695
41183.06262,1.282705
41183.06264,1.282715
41183.06265,1.282705
41183.06271,1.282715
41183.06272,1.282705
41183.06275,1.282695
41183.06277,1.282685
41183.0628,1.282705
41183.0628,1.282675
41183.06281,1.282705
41183.06282,1.282685
41183.06284,1.282705
41183.06285,1.282685
41183.06286,1.282705
41183.06286,1.282685
41183.06294,1.282705
41183.06294,1.282685
41183.06299,1.282705
41183.063,1.282685
41183.06303,1.282705
41183.06304,1.282685
41183.06306,1.282705
41183.06306,1.282685
41183.06312,1.282705
41183.06313,1.282685
41183.06328,1.282705
41183.06329,1.282685
41183.06331,1.282675
41183.06331,1.282655
41183.06331,1.282665
41183.0634,1.282645
41183.06341,1.282615
41183.06341,1.282625
41183.06343,1.282615
41183.06344,1.282605
41183.06345,1.282595
41183.06346,1.282605
41183.06353,1.282615
41183.06353,1.282605
41183.06355,1.282615
41183.06356,1.282625
41183.0636,1.282595
41183.0636,1.282535
41183.0636,1.282555
41183.06362,1.282575
41183.06362,1.282595
41183.06362,1.282625
41183.06363,1.282615
41183.06363,1.282645
41183.06366,1.282635
41183.06387,1.282625
41183.0644,1.282615
41183.06447,1.282605
41183.06448,1.282615
41183.06457,1.282605
41183.06462,1.282615
41183.06463,1.282605
41183.06465,1.282615
41183.06467,1.282605
41183.06468,1.282615
41183.06472,1.282605
41183.06472,1.282615
41183.06477,1.282545
41183.06477,1.282535
41183.06478,1.282545
41183.06479,1.282585
41183.06479,1.282605
41183.06479,1.282595
41183.0648,1.282605
41183.06481,1.282595
41183.06491,1.282605
41183.06492,1.282565
41183.06492,1.282545
41183.06493,1.282575
41183.06493,1.282595
41183.06501,1.282605
41183.06502,1.282595
41183.06502,1.282605
41183.06508,1.282595
41183.06526,1.282605
41183.06527,1.282595
41183.06529,1.282605
41183.06529,1.282615
41183.06536,1.282605
41183.06537,1.282615
41183.06546,1.282605
41183.06547,1.282615
41183.06551,1.282595
41183.06551,1.282575
41183.06552,1.282545
41183.06552,1.282535
41183.06553,1.282555
41183.06557,1.282535
41183.06569,1.282555
41183.0657,1.282535
41183.06623,1.282555
41183.06623,1.282535
41183.06638,1.282505
41183.06639,1.282485
41183.06643,1.282505
41183.06655,1.282475
41183.06655,1.282465
41183.06656,1.282435
41183.06656,1.282445
41183.06679,1.282435
41183.06703,1.282445
41183.06705,1.282455
41183.06762,1.282435
41183.06782,1.282425
41183.06785,1.282435
41183.06802,1.282455
41183.06804,1.282465
41183.06808,1.282445
41183.06813,1.282465
41183.06818,1.282495
41183.06818,1.282445
41183.06832,1.282425
41183.06833,1.282435
41183.06879,1.282455
41183.06879,1.282415
41183.06882,1.282405
41183.06882,1.282415
41183.06884,1.282405
41183.06885,1.282415
41183.06895,1.282435
41183.06918,1.282415
41183.06919,1.282405
41183.06919,1.282415
41183.06923,1.282405
41183.06923,1.282415
41183.06949,1.282405
41183.0695,1.282415
41183.06953,1.282405
41183.06954,1.282415
41183.06965,1.282435
41183.0698,1.282415
41183.0698,1.282425
41183.06981,1.282405
41183.06982,1.282385
41183.06982,1.282405
41183.06983,1.282395
41183.06983,1.282415
41183.06984,1.282405
41183.06986,1.282415
41183.06987,1.282405
41183.06989,1.282425
41183.06989,1.282435
41183.06991,1.282425
41183.07017,1.282485
41183.07018,1.282495
41183.07018,1.282515
41183.07022,1.282505
41183.07023,1.282545
41183.07024,1.282565
41183.07024,1.282555
41183.07025,1.282545
41183.07049,1.282565
41183.07049,1.282605
41183.07056,1.282635
41183.07061,1.282605
41183.07061,1.282615
41183.07077,1.282635
41183.07081,1.282615
41183.07082,1.282605
41183.07083,1.282595
41183.07083,1.282585
41183.07083,1.282605
41183.07097,1.282615
41183.07098,1.282605
41183.07119,1.282615
41183.0712,1.282605
41183.07123,1.282615
41183.07124,1.282605
41183.07135,1.282615
41183.07135,1.282605
41183.07139,1.282615
41183.0714,1.282605
41183.07149,1.282615
41183.07157,1.282635
41183.07162,1.282605
41183.07163,1.282635
41183.07166,1.282675
41183.07166,1.282705
41183.07169,1.282695
41183.0717,1.282705
41183.07172,1.282685
41183.07172,1.282695
41183.07173,1.282705
41183.07173,1.282695
41183.07176,1.282705
41183.07176,1.282735
41183.07177,1.282755
41183.07178,1.282735
41183.07178,1.282755
41183.07183,1.282775
41183.07184,1.282805
41183.07184,1.282815
41183.07185,1.282805
41183.07185,1.282825
41183.07188,1.282845
41183.07188,1.282865
41183.07189,1.282835
41183.07189,1.282845
41183.07193,1.282825
41183.07194,1.282805
41183.07194,1.282815
41183.07195,1.282835
41183.07201,1.282925
41183.07225,1.282935
41183.07228,1.282915
41183.07229,1.282905
41183.07229,1.282925
41183.07233,1.282945
41183.07233,1.282935
41183.07234,1.282965
41183.07234,1.282945
41183.07253,1.282925
41183.07254,1.282935
41183.07254,1.282915
41183.07256,1.282925
41183.07257,1.282905
41183.07258,1.282885
41183.07258,1.282875
41183.07262,1.282895
41183.07263,1.282915
41183.07264,1.282895
41183.07264,1.282905
41183.07265,1.282895
41183.07268,1.282905
41183.07268,1.282895
41183.07269,1.282925
41183.07292,1.282905
41183.07305,1.282885
41183.07306,1.282855
41183.07306,1.282825
41183.07307,1.282795
41183.07307,1.282765
41183.07309,1.282775
41183.07315,1.282765
41183.07316,1.282785
41183.07319,1.282805
41183.0732,1.282785
41183.07322,1.282805
41183.07322,1.282785
41183.07323,1.282805
41183.07323,1.282785
41183.07327,1.282805
41183.07328,1.282785
41183.0733,1.282805
41183.07331,1.282785
41183.07333,1.282775
41183.07339,1.282805
41183.07339,1.282785
41183.0734,1.282805
41183.0734,1.282785
41183.0734,1.282795
41183.07341,1.282815
41183.07342,1.282805
41183.07342,1.282815
41183.07346,1.282805
41183.07346,1.282815
41183.07352,1.282805
41183.07353,1.282815
41183.07358,1.282805
41183.07359,1.282815
41183.07361,1.282805
41183.07369,1.282795
41183.07369,1.282785
41183.07389,1.282765
41183.07393,1.282785
41183.07394,1.282805
41183.07411,1.282795
41183.07411,1.282775
41183.07412,1.282765
41183.07412,1.282745
41183.07413,1.282765
41183.07415,1.282755
41183.07417,1.282715
41183.07418,1.282705
41183.07418,1.282685
41183.07418,1.282705
41183.07427,1.282695
41183.07427,1.282715
41183.07427,1.282705
41183.07428,1.282715
41183.07428,1.282705
41183.07436,1.282695
41183.07437,1.282705
41183.07441,1.282695
41183.07445,1.282705
41183.07446,1.282695
41183.07447,1.282705
41183.07447,1.282695
41183.0745,1.282705
41183.07451,1.282695
41183.07453,1.282705
41183.07453,1.282695
41183.07456,1.282715
41183.07457,1.282685
41183.07458,1.282695
41183.07459,1.282715
41183.07461,1.282705
41183.07466,1.282715
41183.07466,1.282725
41183.0747,1.282715
41183.0747,1.282705
41183.07471,1.282715
41183.07473,1.282725
41183.07474,1.282705
41183.07474,1.282725
41183.07482,1.282715
41183.07493,1.282705
41183.07494,1.282715
41183.07496,1.282705
41183.07498,1.282715
41183.07513,1.282705
41183.07514,1.282715
41183.07521,1.282705
41183.07522,1.282715
41183.07533,1.282695
41183.07533,1.282705
41183.07533,1.282695
41183.07538,1.282705
41183.07539,1.282745
41183.0754,1.282715
41183.0754,1.282705
41183.0754,1.282715
41183.07542,1.282705
41183.07543,1.282735
41183.07545,1.282715
41183.07549,1.282705
41183.0755,1.282715
41183.0755,1.282705
41183.07551,1.282715
41183.07554,1.282735
41183.07554,1.282755
41183.07555,1.282735
41183.07564,1.282775
41183.07575,1.282785
41183.07576,1.282775
41183.07614,1.282795
41183.07622,1.282805
41183.07623,1.282795
41183.07624,1.282775
41183.07638,1.282805
41183.07639,1.282775
41183.07654,1.282795
41183.07658,1.282805
41183.07659,1.282795
41183.07659,1.282805
41183.07659,1.282795
41183.07667,1.282785
41183.07667,1.282815
41183.07668,1.282805
41183.07677,1.282795
41183.07678,1.282805
41183.07678,1.282795
41183.07683,1.282805
41183.07685,1.282795
41183.07688,1.282805
41183.07688,1.282795
41183.07689,1.282805
41183.0769,1.282795
41183.07696,1.282805
41183.07697,1.282795
41183.077,1.282805
41183.07704,1.282815
41183.07706,1.282805
41183.07706,1.282795
41183.07707,1.282805
41183.07712,1.282835
41183.07712,1.282845
41183.07718,1.282835
41183.0772,1.282845
41183.07739,1.282835
41183.07739,1.282895
41183.0774,1.282885
41183.07741,1.282875
41183.07741,1.282885
41183.07762,1.282875
41183.07763,1.282885
41183.07768,1.282905
41183.07795,1.282895
41183.078,1.282905
41183.07801,1.282915
41183.07802,1.282905
41183.07804,1.282915
41183.07805,1.282905
41183.07809,1.282895
41183.0781,1.282905
41183.07813,1.282915
41183.07814,1.282905
41183.07819,1.282875
41183.07821,1.282905
41183.07822,1.282885
41183.07825,1.282905
41183.07827,1.282885
41183.07827,1.282905
41183.07827,1.282885
41183.07828,1.282905
41183.0783,1.282885
41183.07838,1.282905
41183.07839,1.282875
41183.07841,1.282885
41183.07841,1.282895
41183.07844,1.282875
41183.07847,1.282865
41183.07859,1.282875
41183.0786,1.282865
41183.07862,1.282905
41183.07863,1.282885
41183.07864,1.282875
41183.07866,1.282915
41183.07866,1.282905
41183.07867,1.282915
41183.0788,1.282865
41183.07881,1.282875
41183.07881,1.282905
41183.07882,1.282865
41183.07884,1.282885
41183.07903,1.282905
41183.07907,1.282895
41183.07908,1.282865
41183.07909,1.282875
41183.07918,1.282885
41183.07919,1.282905
41183.07919,1.282885
41183.07924,1.282905
41183.07924,1.282885
41183.07926,1.282905
41183.07927,1.282885
41183.0793,1.282905
41183.07931,1.282885
41183.07945,1.282905
41183.07945,1.282885
41183.0795,1.282905
41183.07951,1.282885
41183.07952,1.282905
41183.07953,1.282885
41183.07958,1.282905
41183.07959,1.282895
41183.07959,1.282905
41183.07959,1.282895
41183.0796,1.282905
41183.07961,1.282895
41183.07963,1.282905
41183.07964,1.282895
41183.07969,1.282905
41183.07971,1.282895
41183.07973,1.282885
41183.07975,1.282905
41183.07976,1.282885
41183.07978,1.282905
41183.07988,1.282915
41183.07992,1.282905
41183.07992,1.282935
41183.07997,1.282905
41183.07997,1.282935
41183.08002,1.282925
41183.08008,1.282905
41183.08008,1.282915
41183.08008,1.282905
41183.08009,1.282915
41183.0802,1.282905
41183.0802,1.282915
41183.08024,1.282935
41183.08025,1.282945
41183.08025,1.282935
41183.0806,1.282905
41183.08061,1.282915
41183.08062,1.282905
41183.08063,1.282915
41183.08064,1.282905
41183.08064,1.282915
41183.08073,1.282905
41183.08074,1.282915
41183.0808,1.282905
41183.0808,1.282915
41183.08081,1.282905
41183.08083,1.282895
41183.08084,1.282905
41183.08085,1.282915
41183.08086,1.282905
41183.08087,1.282895
41183.08087,1.282905
41183.0809,1.282895
41183.0809,1.282905
41183.08095,1.282915
41183.08095,1.282905
41183.08096,1.282915
41183.08097,1.282925
41183.08115,1.282955
41183.08115,1.282935
41183.08125,1.282955
41183.08128,1.282965
41183.08131,1.282955
41183.08131,1.282905
41183.08132,1.282935
41183.08132,1.282925
41183.08136,1.282875
41183.08137,1.282925
41183.08138,1.282935
41183.08138,1.282925
41183.08139,1.282905
41183.08139,1.282915
41183.0814,1.282905
41183.0814,1.282915
41183.08146,1.282925
41183.08146,1.282935
41183.08149,1.282925
41183.08149,1.282915
41183.08151,1.282935
41183.08154,1.282915
41183.08159,1.282935
41183.08161,1.282945
41183.08162,1.282935
41183.08163,1.282915
41183.08166,1.282935
41183.08166,1.282915
41183.08167,1.282905
41183.08168,1.282915
41183.08169,1.282905
41183.0817,1.282915
41183.08173,1.282905
41183.08174,1.282915
41183.08174,1.282945
41183.08175,1.282955
41183.08181,1.282945
41183.08182,1.282955
41183.08183,1.282975
41183.08183,1.283015
41183.08184,1.283005
41183.08185,1.283015
41183.08187,1.283025
41183.08187,1.283005
41183.08187,1.282995
41183.08189,1.283005
41183.08189,1.282995
41183.08189,1.282985
41183.0819,1.283005
41183.08191,1.283015
41183.08192,1.283005
41183.08192,1.283015
41183.08193,1.283035
41183.08193,1.283005
41183.08194,1.283015
41183.08194,1.283005
41183.08195,1.282995
41183.08195,1.282965
41183.08197,1.282995
41183.08199,1.283005
41183.082,1.282995
41183.08201,1.282985
41183.08204,1.282945
41183.08205,1.282915
41183.08205,1.282925
41183.08206,1.282965
41183.08207,1.282975
41183.08207,1.282985
41183.08208,1.283005
41183.0821,1.282975
41183.08213,1.283025
41183.08214,1.283015
41183.08214,1.283005
41183.08215,1.283015
41183.08216,1.283005
41183.08218,1.282995
41183.08219,1.282965
41183.08222,1.282985
41183.08223,1.282995
41183.08223,1.283005
41183.08225,1.282995
41183.08226,1.283005
41183.08228,1.282995
41183.08228,1.283005
41183.08236,1.282995
41183.08236,1.283005
41183.0824,1.282995
41183.08241,1.283005
41183.08243,1.282995
41183.08244,1.283005
41183.08246,1.283015
41183.08251,1.282975
41183.08251,1.282995
41183.08252,1.283005
41183.08253,1.283035
41183.08254,1.283045
41183.08277,1.283035
41183.08289,1.283065
41183.08289,1.283045
41183.08302,1.283025
41183.08305,1.283015
41183.08306,1.282985
41183.08308,1.282965
41183.08308,1.282925
41183.08309,1.282965
41183.0831,1.282985
41183.0831,1.283015
41183.0831,1.283005
41183.08311,1.283015
41183.08311,1.283005
41183.08312,1.283015
41183.08314,1.283005
41183.08314,1.282985
41183.08315,1.282975
41183.08316,1.282965
41183.08316,1.282945
41183.08317,1.282935
41183.08317,1.282945
41183.08318,1.282915
41183.08321,1.282925
41183.08321,1.282945
41183.08324,1.282915
41183.08327,1.282905
41183.08327,1.282915
41183.08332,1.282925
41183.08334,1.282935
41183.08334,1.282945
41183.08335,1.282935
41183.08339,1.282915
41183.0834,1.282925
41183.0834,1.282915
41183.08341,1.282925
41183.08341,1.282915
41183.08341,1.282895
41183.08342,1.282905
41183.08342,1.282915
41183.08343,1.282885
41183.08343,1.282865
41183.08343,1.282855
41183.08344,1.282815
41183.08345,1.282805
41183.08346,1.282815
41183.08346,1.282805
41183.08347,1.282795
41183.08349,1.282805
41183.0835,1.282795
41183.08353,1.282805
41183.08355,1.282795
41183.08356,1.282805
41183.08356,1.282815
41183.08356,1.282835
41183.08357,1.282815
41183.08357,1.282805
41183.08358,1.282795
41183.08358,1.282765
41183.0836,1.282785
41183.0836,1.282795
41183.08364,1.282785
41183.08368,1.282795
41183.0838,1.282805
41183.08381,1.282795
41183.08382,1.282825
41183.08382,1.282815
41183.08382,1.282825
41183.08384,1.282815
41183.08385,1.282805
41183.08385,1.282815
41183.08389,1.282785
41183.08389,1.282805
41183.0839,1.282735
41183.0839,1.282775
41183.0839,1.282805
41183.08391,1.282845
41183.08402,1.282855
41183.08404,1.282895
41183.08404,1.282905
41183.08405,1.282935
41183.08405,1.282945
41183.08405,1.282965
41183.08407,1.282945
41183.08407,1.282935
41183.08409,1.282945
41183.08412,1.282985
41183.08414,1.283025
41183.08415,1.283035
41183.08421,1.283025
41183.08422,1.283015
41183.08423,1.282985
41183.08424,1.282975
41183.0843,1.282985
41183.0843,1.282975
41183.08437,1.282955
41183.08438,1.282935
41183.08438,1.282955
41183.08439,1.282995
41183.08442,1.282985
41183.08445,1.283005
41183.08446,1.282985
41183.08448,1.283005
41183.08451,1.283015
41183.08452,1.283005
41183.08454,1.282995
41183.08458,1.283005
41183.08459,1.282995
41183.08464,1.283005
41183.08466,1.282995
41183.08466,1.282975
41183.08487,1.282965
41183.08489,1.282945
41183.08489,1.282925
41183.08489,1.282915
41183.0849,1.282885
41183.08491,1.282865
41183.08493,1.282885
41183.08499,1.282905
41183.08499,1.282885
41183.08501,1.282865
41183.08501,1.282855
41183.08504,1.282815
41183.08505,1.282765
41183.08505,1.282705
41183.08505,1.282695
41183.08506,1.282705
41183.08506,1.282715
41183.08507,1.282705
41183.08509,1.282715
41183.0851,1.282705
41183.08517,1.282715
41183.08518,1.282705
41183.0852,1.282715
41183.08521,1.282705
41183.08522,1.282715
41183.08523,1.282705
41183.0853,1.282715
41183.08532,1.282705
41183.08533,1.282715
